filename,topic,department,province,y1,y2,y3
道路运输经营许可证版式文件_50.csv,道路交通及管理,交通运输部门,浙江,30,102,128
20-9_22.xls,水利工程,水利、水务部门,湖南,35,90,122
劳务派遣经营许可_0.xls,就业失业,人力资源社会保障部门,山东,25,93,117
证件变更信息_193.xls,行政,市场监管部门,广东,5,77,120
企业不良行为信息_27.xls,企业信息,住房城乡建设部门,广东,4,74,120
贵阳市劳动保障不诚信用人单位_2021-10-19_18_47_31_11.xls,行政,人力资源社会保障部门,贵州,5,93,118
建设项目选址意见书信息_69.xls,建筑业,住房城乡建设部门,广东,1,74,120
ch11-01_115.xls,农村发展,民政部门,北京,22,89,131
市环保_行政许可201801121.xls,自然保护,生态环境及自然资源部门,江苏,2,75,115
青岛市慈善服务机构_0.xls,社会救助及保障,民政部门,山东,23,89,117
5-13_涉企信息_工程竣工验收备案信息_217.xls,建筑业,住房城乡建设部门,广东,1,74,120
五莲县社区卫生服务中心和卫生院国医堂信息_0.csv,医疗卫生,医院及社区卫生服务机构,山东,0,73,117
建设项目噪声、固体废物污染防治设施验收（新双公示）（涉企）_60.xls,污染治理,生态环境及自然资源部门,广东,36,75,120
洞头区图书馆图书信息_6.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
修文县教育局机构信息_2021-04-07_13_25_24_5.xlsx,教育事业,教育及体育部门,贵州,8,86,118
房屋市政工程竣工验收备案（燃气类、供热类）信息_54.xls,城市供给,城市管理行政执法及审批部门,广东,16,81,120
动物诊疗许可证核发信息_145.xls,医疗卫生,农业农村部门,广东,0,91,120
建设项目环境影响评价文件审批_1568881421600558.xls,自然保护,生态环境及自然资源部门,广东,2,75,120
泰顺县图书馆图书信息_39.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
推送市交易中心信息－专业分_245.xls,企业信息,水利、水务部门,广东,4,90,120
日照市卫生健康委员会内设机构_0.csv,医疗卫生,卫生健康委员会,山东,0,79,117
潮州市社会福利机构基本信息_1582276984390.xlsx,社会救助及保障,社会福利机构,广东,23,92,120
人民调解委员会_0.xls,法律,司法部门,山东,3,76,117
贵阳经济社会统计月报_2021-08-30_13_50_42_44.xlsx,地方经济,统计部门,贵州,66,107,118
证件变更信息_236.xls,行政,市场监管部门,广东,5,77,120
岱岳区发展和改革局行政许可信息_0.xls,行政,发展改革委员会,山东,5,109,117
公共场所（除公园、体育场馆、公共交通工具外）卫生许可_14.xls,医疗卫生,卫生健康委员会,广东,0,79,120
微山县工商行政管理局_公司设立登记_(开放)_0.xls,企业信息,市场监管部门,山东,4,77,117
证件变更信息_126.xls,行政,市场监管部门,广东,5,77,120
1706_41.xls,科研机构企业及技术人员,文化广播电视和旅游部门,青海,42,95,145
20-100_9.xls,综合,教育及体育部门,内蒙古,19,86,141
2211_45.xls,保险福利,人力资源社会保障部门,青海,15,93,145
5-13_涉企信息_工程竣工验收备案信息_27.xls,建筑业,住房城乡建设部门,广东,1,74,120
证件变更信息_158.xls,行政,市场监管部门,广东,5,77,120
特种设备作业人员许可_1.xls,特种作业,市场监管部门,山东,63,77,117
济南市从业单位资质信息（建筑业）_0.csv,建筑业,住房城乡建设部门,山东,1,74,117
渔业船舶登记_90.xls,农业资料,水利、水务部门,广东,52,90,120
五莲县食品药品监督管理局乡镇监管所信息_0.csv,行政,药监部门,山东,5,84,117
档案编研出版信息_0.csv,出版物及相关单位,机关事务管理部门,山东,27,110,117
劳务派遣经营许可证信息_1591587927867.xls,就业失业,人力资源社会保障部门,广东,25,93,120
建设工程规划许可证20200521.xlsx,建筑业,生态环境及自然资源部门,江苏,1,75,115
初级专业技术职务资格审批工作_0.xls,就业失业,人力资源社会保障部门,山东,25,93,117
B3_4_71.xls,人口状况,公安部门,吉林,58,108,137
青年文明号集体名单信息_0.csv,行政,医院及社区卫生服务机构,山东,5,73,117
兽药经营行政许可证信息_38.xls,医疗卫生,农业农村部门,广东,0,91,120
投资项目备案信息_29.xls,财政收支,发展改革委员会,广东,18,109,120
动物诊疗许可证核发信息_15.xls,医疗卫生,农业农村部门,广东,0,91,120
5-6_涉企信息_建筑工程施工许可信息_50.xls,建筑业,住房城乡建设部门,广东,1,74,120
危险化学品安全使用许可证核发信息_0.xls,公共安全,市场监管部门,山东,37,77,117
2014_41.xls,科研机构企业及技术人员,文化广播电视和旅游部门,青海,42,95,145
证券期货交易情况_2019-03-05_14_21_16_6.xls,金融,市场监管部门,贵州,50,77,118
泰顺县图书馆图书信息_29.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
全市公安交警车管所_0.csv,道路交通及管理,公安部门,山东,30,108,117
行政许可信息（环保局）20190719发放辐射安全许可证.xls,行政,生态环境及自然资源部门,江苏,5,75,115
任城区畜牧兽医局_动物防疫条件合格证核发_(开放)_0.xls,医疗卫生,农业农村部门,山东,0,91,117
防雷装置设计审核核准（新）_5.xls,公共安全,气象部门,广东,37,113,120
贵阳市教育局项目公告明细汇总_2020-11-20_19_09_40_3.xlsx,教育事业,教育及体育部门,贵州,8,86,118
25-43_56.xls,教育事业,教育机构,贵州,8,85,118
推送市交易中心信息－信用总分_321.xls,企业信息,水利、水务部门,广东,4,90,120
ch21-26_110.xls,司法,公安部门,北京,32,108,131
工商行政许可公示信息_15.xls,行政,市场监管部门,广东,5,77,120
测绘作业证_302021000000001671.csv,建筑业,生态环境及自然资源部门,福建,1,75,129
兖州区工商行政管理局_公司（企业）变更登记_0.csv,企业信息,市场监管部门,山东,4,77,117
兖州区环境保护局_建设项目环境影响评价报告表审批_(开放)_0.xls,自然保护,生态环境及自然资源部门,山东,2,75,117
建设项目环境影响评价文件审批（新双公示）（涉企）_66.xls,自然保护,生态环境及自然资源部门,广东,2,75,120
兖州区卫生和计划生育局_医疗机构执业登记_(开放)_0.csv,医疗卫生,卫生健康委员会,山东,0,79,117
危险化学品经营许可证审批-行政许可变更信息_7.xls,公共安全,应急部门,广东,37,97,120
邹平市一村（社区）一法律顾问汇总信息表_0.xls,法律,司法部门,辽宁,3,76,132
企业不良行为信息_61.xls,企业信息,住房城乡建设部门,广东,4,74,120
5-13_涉企信息_工程竣工验收备案信息_41.xls,建筑业,住房城乡建设部门,广东,1,74,120
道路运输证版式文件_19.csv,道路交通及管理,交通运输部门,浙江,30,102,128
交通运输企业行政许可_7.xls,道路交通及管理,交通运输部门,广东,30,102,120
济南市莱芜区已登记注册幼儿园名单_0.csv,教育事业,教育机构,山东,8,85,117
5-6_涉企信息_建筑工程施工许可信息_87.xls,建筑业,住房城乡建设部门,广东,1,74,120
危险化学品经营许可证信息_43.xls,公共安全,应急部门,广东,37,97,120
企业经营异常名录管理__0.csv,企业信息,市场监管部门,广西,4,77,114
防空地下室易地建设审批信息_3.xls,公共安全,人防部门,山东,37,100,117
19-68_143.xls,教育事业,教育机构,山西,8,85,142
2019年常州市文广旅局下属事业单位公开招聘 工作人员拟聘用人员公示（一）.xlsx,行政,文化广播电视和旅游部门,江苏,5,95,115
青岛市交通运输行政处罚裁量基准（公路路政）_0.csv,道路交通及管理,交通运输部门,山东,30,102,117
5-6_涉企信息_建筑工程施工许可信息_13.xls,建筑业,住房城乡建设部门,广东,1,74,120
青岛市会计人员基本信息_2.xls,行政,财政部门,山东,5,82,117
建设工程规划条件核实合格证_149.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
建设项目环境影响评价文件审批（新双公示）（涉企）_32.xls,自然保护,生态环境及自然资源部门,广东,2,75,120
恩平市人社局行政相对人（特定自然人）信息_1570776717329.xls,行政,人力资源社会保障部门,广东,5,93,120
建设项目环境影响评价文件审批（新双公示）（涉企）_85.xls,自然保护,生态环境及自然资源部门,广东,2,75,120
基本医疗保险参保人员特药申报.xls,保险福利,医保部门,湖南,15,98,122
防雷装置设计审核核准（新）_21.xls,公共安全,气象部门,广东,37,113,120
推送市交易中心信息－信用总分_151.xls,企业信息,水利、水务部门,广东,4,90,120
推送市交易中心信息－专业分_200.xls,企业信息,水利、水务部门,广东,4,90,120
潍坊市财政局部门预算收支总体情况_0.xls,财政预算,财政部门,山东,11,82,117
乳山市工信局注销工业企业的信息_0.xls,企业信息,经济、工业信息化部门,山东,4,99,117
保障性住房补贴资格审核_0.xls,社会救助及保障,住房城乡建设部门,山东,23,74,117
21-12_14.xls,社会救助及保障,人力资源社会保障部门,天津,23,93,123
道路运输行政许可信息_0.csv,道路交通及管理,交通运输部门,山东,30,102,117
济南市体育局政府性基金预算财政拨款收入支出决算表_0.xls,财政预算,教育及体育部门,山东,11,86,117
建设工程规划条件核实合格证_152.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
修文县特殊教育学校信息_2021-04-07_13_26_51_8.xlsx,教育事业,教育机构,贵州,8,85,118
推送市交易中心信息－信用总分_277.xls,企业信息,水利、水务部门,广东,4,90,120
推送市交易中心信息－人员锁定_287.xls,行政,水利、水务部门,广东,5,90,120
推送市交易中心信息－信用总分_284.xls,企业信息,水利、水务部门,广东,4,90,120
市科技局公文法规信息_0.xls,行政,科技部门,山东,5,101,117
市环保_行政许可20180112.xls,自然保护,生态环境及自然资源部门,江苏,2,75,115
鹿城区图书馆图书信息_26.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
2019年清镇市综合行政执法局市政处管养主干道设施统计表_2021-10-15_14_34_46_5.xls,道路交通及管理,城市管理行政执法及审批部门,贵州,30,81,118
16-48_260.xlsx,教育事业,教育机构,江西,8,85,140
市医保局行政给付事项实施清单_14952869819101555440.csv,行政,医保部门,江苏,5,98,115
房屋市政工程竣工验收备案（燃气类、供热类）信息_121.xls,城市供给,城市管理行政执法及审批部门,广东,16,81,120
占用、挖掘公路审批_124.xls,道路交通及管理,交通运输部门,广东,30,102,120
推送市交易中心信息－信用总分_190.xls,企业信息,水利、水务部门,广东,4,90,120
兰陵县水产局老干党支部交纳党费情况登记表_0.xls,行政,水利、水务部门,山东,5,90,117
ch22-07_112.xls,社会救助及保障,民政部门,北京,23,89,131
10-13_261.xlsx,工业,文化广播电视和旅游部门,江西,31,95,140
市水利局精神文明建设信息_0.xls,行政,水利、水务部门,山东,5,90,117
（双公示）国土资源行政处罚信息_45.xls,行政,生态环境及自然资源部门,广东,5,75,120
19-61_9.xls,教育事业,教育机构,内蒙古,8,85,141
特种设备作业人员考核_56.xls,特种作业,市场监管部门,广东,63,77,120
5-18__涉企信息_企业不良行为信息_135.xls,企业信息,住房城乡建设部门,广东,4,74,120
放射诊疗许可_1576920933849.xls,医疗卫生,卫生健康委员会,广东,0,79,120
21-58_21.xls,科研机构企业及技术人员,科技部门,湖南,42,101,122
危险化学品安全生产许可证_53.xls,公共安全,应急部门,广东,37,97,120
推送市交易中心信息－限制投标企业_104.xls,企业信息,水利、水务部门,广东,4,90,120
建设工程规划许可证20200319.xlsx,建筑业,生态环境及自然资源部门,江苏,1,75,115
建设工程规划条件核实合格证_188.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
25-31_56.xls,人口状况,公安部门,贵州,58,108,118
设立游艺娱乐场所娱乐经营许可证信息_29.xls,娱乐,文化广播电视和旅游部门,广东,26,95,120
建设项目选址意见书信息_1.xls,建筑业,住房城乡建设部门,广东,1,74,120
渔业辅助船指标批准书信息版式文件.csv,农业资料,水利、水务部门,浙江,52,90,128
工商行政许可公示信息_282.xls,行政,市场监管部门,广东,5,77,120
5-6_涉企信息_建筑工程施工许可信息_142.xls,建筑业,住房城乡建设部门,广东,1,74,120
体育赛事_302000000000011166.csv,体育,教育及体育部门,福建,10,86,129
律师事务所、分所的变更_0.xls,法律,司法部门,山东,3,76,117
哈尔滨市少数民族中考生民族成份统计表信息.csv,民族事务,教育机构,黑龙江,61,85,134
建设用地规划许可证20190808.xls,建筑业,生态环境及自然资源部门,江苏,1,75,115
CH23-05_111.xls,地方经济,统计部门,北京,66,107,131
兽药经营行政许可证信息_20.xls,医疗卫生,农业农村部门,广东,0,91,120
0404-0_46.xls,人口状况,公安部门,青海,58,108,145
工伤转诊转院、二次治疗审批_0.xls,医疗卫生,人力资源社会保障部门,山东,0,93,117
青岛市爱婴医院名称及母乳喂养热线电话一览表_0.csv,医疗卫生,医院及社区卫生服务机构,山东,0,73,117
动物诊疗许可证核发_1568882225727136.xls,医疗卫生,医院及社区卫生服务机构,广东,0,73,120
财政决算信息_2020-03-25_10_56_59_3.xls,财政收支,财政部门,贵州,18,82,118
劳务派遣行政许可证发证登记信息_45.xls,就业失业,人力资源社会保障部门,广东,25,93,120
2018年东港区教育局党委优秀党务工作者名单_0.csv,教育人员,教育及体育部门,山东,9,86,117
工商行政许可公示信息_38.xls,行政,市场监管部门,广东,5,77,120
泰顺县图书馆图书信息_6.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
建设工程规划许可证20191010.xls,建筑业,生态环境及自然资源部门,江苏,1,75,115
推送市交易中心信息－信用总分_111.xls,企业信息,水利、水务部门,广东,4,90,120
兖州区农业机械管理局_农业机械（拖拉机、联合收割机）驾驶证续展_(开放)_0.xls,农业资料,农业农村部门,山东,52,91,117
设立互联网上网服务营业场所网吧审批许可信息版权局_1596187090468.xls,娱乐,文化广播电视和旅游部门,广东,26,95,120
38 黄浦区教育科研获奖成果.xlsx,科技活动项目,教育及体育部门,上海,14,86,119
责令改正违法行为决定_80.xls,行政,生态环境及自然资源部门,广东,5,75,120
特种设备作业人员考核_261.xls,特种作业,市场监管部门,广东,63,77,120
济南市民政局一般公共预算财政拨款基本支出决算表_0.xls,财政预算,民政部门,山东,11,89,117
推送市交易中心信息－专业分_159.xls,企业信息,水利、水务部门,广东,4,90,120
建筑工程施工许可证（燃气类、供热类）核发信息_45.xls,城市供给,城市管理行政执法及审批部门,广东,16,81,120
粮食仓储设施备案信息_0.xls,行政,粮食和储备部门,山东,5,106,117
17-21-0_190.xls,教育事业,教育机构,黑龙江,8,85,134
5-18__涉企信息_企业不良行为信息_263.xls,企业信息,住房城乡建设部门,广东,4,74,120
体育赛事.csv,体育,教育及体育部门,江苏,10,86,115
动物防疫条件合格证核发信息_47.xls,医疗卫生,农业农村部门,广东,0,91,120
0519_48.xls,就业失业,人力资源社会保障部门,青海,25,93,145
8_210.1_210.2020年鉴-资源和环境8-1、8-2、8-3、8-6（自然资源规划厅）_210.xls,自然资源,生态环境及自然资源部门,海南,41,75,125
设立歌舞娱乐场所娱乐经营许可证信息版权局_1596180817425.xls,娱乐,文化广播电视和旅游部门,广东,26,95,120
（双公示）国有建设用地招标、拍卖、挂牌出让供地审核_34.xls,城市建设,生态环境及自然资源部门,广东,46,75,120
0403_43.xls,人口状况,公安部门,青海,58,108,145
企业经营异常名录信息_14.csv,企业信息,市场监管部门,浙江,4,77,128
5-6_涉企信息_建筑工程施工许可信息_33.xls,建筑业,住房城乡建设部门,广东,1,74,120
建设工程规划许可证20190418.xls,建筑业,生态环境及自然资源部门,江苏,1,75,115
五莲县医疗机构放射诊疗许可信息_0.xls,医疗卫生,医院及社区卫生服务机构,山东,0,73,117
特种设备作业人员考核_380.xls,特种作业,市场监管部门,广东,63,77,120
5-15__涉企信息_企业良好行为信息_418.xls,企业信息,住房城乡建设部门,广东,4,74,120
5-18__涉企信息_企业不良行为信息_496.xls,企业信息,住房城乡建设部门,广东,4,74,120
巨野县小学录取新生名单信息_1-3.csv,教育事业,教育机构,山东,8,85,117
5-6_涉企信息_建筑工程施工许可信息_15.xls,建筑业,住房城乡建设部门,广东,1,74,120
ch18-05_110.xls,教育事业,司法部门,北京,8,76,131
泰顺县图书馆图书信息_32.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
证件变更信息_265.xls,行政,市场监管部门,广东,5,77,120
5-18__涉企信息_企业不良行为信息_153.xls,企业信息,住房城乡建设部门,广东,4,74,120
推送市交易中心信息－专业分_296.xls,企业信息,水利、水务部门,广东,4,90,120
卫生信息中心_2020-11-04_15_45_13_3.xlsx,医疗卫生,卫生健康委员会,贵州,0,79,118
燃气基本公共服务.xls,城市供给,发展改革委员会,湖南,16,109,122
公共场所（除公园、体育场馆、公共交通工具外）卫生许可_27.xls,医疗卫生,卫生健康委员会,广东,0,79,120
22-20_251.xls,民生服务,社会福利机构,海南,7,92,125
内地营业性演出核准信息版权局_1596437394945.xls,文化,文化广播电视和旅游部门,广东,28,95,120
2408_154.xls,交通线路及运量,交通运输部门,北京,70,102,131
任城区民政局_社会团体成立登记_(开放)_0.xls,社会组织,民政部门,山东,53,89,117
劳务派遣许可变更信息_51.xls,就业失业,人力资源社会保障部门,广东,25,93,120
ch11-12_112.xls,农业生产,林草部门,北京,40,80,131
22-09_5.xls,就业失业,市场监管部门,内蒙古,25,77,141
22071_2.xls,教育事业,教育机构,内蒙古,8,85,141
建设项目环境影响评价文件审批（新双公示）（涉企）_125.xls,自然保护,生态环境及自然资源部门,广东,2,75,120
推送市交易中心信息－限制投标企业_344.xls,企业信息,水利、水务部门,广东,4,90,120
道路运输证_38.csv,道路交通及管理,交通运输部门,浙江,30,102,128
渔业船舶登记_123.xls,农业资料,水利、水务部门,广东,52,90,120
微山县住房和城乡建设局_市政设施建设类审批_(开放)_0.xls,城市建设,住房城乡建设部门,山东,46,74,117
1-16_22.xls,非公经济,市场监管部门,湖南,49,77,122
C08-01_114.xls,交通线路及运量,交通运输部门,北京,70,102,131
市应急局行政奖励事项实施清单_13665926749843731902.csv,行政,应急部门,江苏,5,97,115
医疗机构信息_5.xls,医疗卫生,卫生健康委员会,广东,0,79,120
特种设备作业人员考核_422.xls,特种作业,市场监管部门,广东,63,77,120
全市特色学校信息_0.csv,教育事业,教育机构,山东,8,85,117
建设项目选址意见书20190117.xls,建筑业,住房城乡建设部门,江苏,1,74,115
22072_0.xls,教育事业,教育机构,内蒙古,8,85,141
无锡市基督教协会领导班子基础信息表_15920084361965752216.csv,宗教事务,民族宗教部门,江苏,13,87,115
交通运输企业行政许可_100.xls,道路交通及管理,交通运输部门,广东,30,102,120
无锡市天主教爱国会领导班子基础信息表_18817723387480067746.csv,宗教事务,民族宗教部门,江苏,13,87,115
贵阳市城镇登记失业率_2018-10-24_16_01_25_8.csv,就业失业,人力资源社会保障部门,贵州,25,93,118
证件变更信息_113.xls,行政,市场监管部门,广东,5,77,120
洞头区图书馆图书信息_19.csv,出版物及相关单位,文体活动机构,浙江,27,94,128
动物诊疗许可证核发信息_36.xls,医疗卫生,农业农村部门,广东,0,91,120
JG行政处罚信息_0.csv,行政,生态环境及自然资源部门,广西,5,75,114
建筑工程消防验收办理程序_0.xls,公共安全,消防机构,山东,37,103,117
危险化学品安全生产许可证_23.xls,公共安全,应急部门,广东,37,97,120
ch04-04_113.xls,价格指数,统计部门,北京,71,107,131
健康扶贫定点医疗机构信息_0.xls,医疗卫生,医院及社区卫生服务机构,山东,0,73,117
道路运输证版式文件_22.csv,道路交通及管理,交通运输部门,浙江,30,102,128
2003_47.xls,医疗卫生,医院及社区卫生服务机构,青海,0,73,145
雷电防护装置设计审核（新）_17.xls,公共安全,气象部门,广东,37,113,120
从化区医院一览表_2018.csv,医疗卫生,医院及社区卫生服务机构,广东,0,73,120
2014年武汉市体育局收支预算总表.csv,财政预算,教育及体育部门,湖北,11,86,121
贵阳市农业委员会部门预算及“三公经费”预算_2019-12-23_15_33_19_6.xls,财政预算,农业农村部门,贵州,11,91,118
推送市交易中心信息－人员锁定_188.xls,行政,水利、水务部门,广东,5,90,120
证件变更信息_87.xls,行政,市场监管部门,广东,5,77,120
烟台市出入境信息_0.xls,进出口及出入境事务,公安部门,山东,55,108,117
乳山市畜牧局种畜禽场备案信息_0.csv,农业生产,农业农村部门,山东,40,91,117
公共场所（除公园、体育场馆、公共交通工具外）卫生许可_7.xls,医疗卫生,卫生健康委员会,广东,0,79,120
市环保_行政许可20180117.xls,自然保护,生态环境及自然资源部门,新疆,2,75,138
贵阳市农产品质量安全例行监测结果公示_2021-10-21_14_08_09_66.xlsx,商品质量及交易监管,农业农村部门,贵州,21,91,118
建设项目噪声、固体废物污染防治设施验收（新双公示）（涉企）_10.xls,污染治理,生态环境及自然资源部门,广东,36,75,120
劳务派遣行政许可证发证登记信息_23.xls,就业失业,人力资源社会保障部门,广东,25,93,120
高中段省级优秀学生干部名单信息_0.csv,教育人员,教育机构,山东,9,85,117
5-13_涉企信息_工程竣工验收备案信息_10.xls,建筑业,住房城乡建设部门,广东,1,74,120
5-15__涉企信息_企业良好行为信息_441.xls,企业信息,住房城乡建设部门,广东,4,74,120
B11_1_79.xls,城市建设,住房城乡建设部门,吉林,46,74,137
菏泽市法律服务所信息_0.xls,法律,社会援助救助机构,山东,3,96,117
推送市交易中心信息－专业分_16.xls,企业信息,水利、水务部门,广东,4,90,120
公共场所（除公园、体育场馆、公共交通工具外）卫生许可_24.xls,医疗卫生,卫生健康委员会,广东,0,79,120
23-2_251.xls,文化,文化广播电视和旅游部门,海南,28,95,125
济南市全市普通高中学校名单_0.csv,教育事业,教育机构,山东,8,85,117
行政许可注（撤、吊）销信息（环保局）0918.xls,行政,生态环境及自然资源部门,江苏,5,75,115
梁山县工商行政管理局_公司（企业）变更登记_0.xls,企业信息,市场监管部门,山东,4,77,117
龙口市基本公共卫生服务一览表_0.csv,医疗卫生,医院及社区卫生服务机构,山东,0,73,117
5-18__涉企信息_企业不良行为信息_404.xls,企业信息,住房城乡建设部门,广东,4,74,120
建设工程规划条件核实合格证_275.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
建设工程规划许可证20191205.xls,建筑业,生态环境及自然资源部门,江苏,1,75,115
日照市档案馆信息_0.xls,文化,文体活动机构,山东,28,94,117
修文县公办初中片区划分信息_2021-04-07_10_51_55_9.xlsx,教育事业,教育机构,贵州,8,85,118
推送市交易中心信息－限制投标企业_290.xls,企业信息,水利、水务部门,广东,4,90,120
市商务局2019年度财政拨款支出预算表（功能科目）.csv,财政预算,商务部门,江苏,11,105,115
16-11_15.xls,批发零售住宿餐饮业,文化广播电视和旅游部门,天津,54,95,123
贵阳市仲裁员名册_2020-03-10_15_48_58_8.xlsx,法律,司法部门,贵州,3,76,118
CH03-13_111.xls,人口状况,公安部门,北京,58,108,131
07-01_188.xls,气象信息,气象部门,四川,59,113,116
24-30_251.xls,保险福利,教育机构,海南,15,85,125
青岛市建筑业企业资质审批_0.xls,建筑业,住房城乡建设部门,山东,1,74,117
推送市交易中心信息－人员锁定_132.xls,行政,水利、水务部门,广东,5,90,120
特种设备作业人员考核_141.xls,特种作业,市场监管部门,广东,63,77,120
5-15__涉企信息_企业良好行为信息_131.xls,企业信息,住房城乡建设部门,广东,4,74,120
5-18__涉企信息_企业不良行为信息_221.xls,企业信息,住房城乡建设部门,广东,4,74,120
危险化学品经营许可证审批-行政许可变更信息_138.xls,公共安全,应急部门,广东,37,97,120
1814_170.xls,教育人员,教育机构,甘肃,9,85,143
泰安市市级中小学文明校园名单_0.csv,教育事业,教育机构,山东,8,85,117
燃气经营许可证核发信息_1591327298630.xls,城市供给,城市管理行政执法及审批部门,广东,16,81,120
危险化学品经营许可证信息_58.xls,公共安全,应急部门,广东,37,97,120
从事城市生活垃圾经营性清扫、收集、运输服务审批信息_37.xls,城乡环卫,城市管理行政执法及审批部门,广东,6,81,120
5-15__涉企信息_企业良好行为信息_389.xls,企业信息,住房城乡建设部门,广东,4,74,120
建设工程竣工规划验收（一窗受理）_0.xls,建筑业,住房城乡建设部门,山东,1,74,117
燃气供应设施许可标识信息_3.xls,城市供给,城市管理行政执法及审批部门,广东,16,81,120
1812_172.xls,教育人员,教育机构,甘肃,9,85,143
郓城县学前教育政府助学金公示名单信息_0.csv,教育事业,教育机构,山东,8,85,117
防雷装置竣工验收核准（新）_30.xls,公共安全,气象部门,广东,37,113,120
推送市交易中心信息－人员锁定_87.xls,行政,水利、水务部门,广东,5,90,120
设立歌舞娱乐场所娱乐经营许可证信息版权局_1596180829135.xls,娱乐,文化广播电视和旅游部门,广东,26,95,120
09-21_186.xls,社会救助及保障,民政部门,四川,23,89,116
5-15__涉企信息_企业良好行为信息_37.xls,企业信息,住房城乡建设部门,广东,4,74,120
道路运输证版式文件_118.csv,道路交通及管理,交通运输部门,浙江,30,102,128
枣庄市基层医疗卫生机构_0.xls,医疗卫生,医院及社区卫生服务机构,山东,0,73,117
危险化学品经营许可证信息_20.xls,公共安全,应急部门,广东,37,97,120
曹县民办学校审批信息_0.csv,教育事业,教育机构,山东,8,85,117
道路运输证_121.csv,道路交通及管理,交通运输部门,浙江,30,102,128
18-14_12.xls,教育事业,教育机构,天津,8,85,123
诊疗共享平台-疾病人次统计信息_46.csv,医疗卫生,医院及社区卫生服务机构,浙江,0,73,128
市南区发改局财政信息_0.xls,财政收支,发展改革委员会,山东,18,109,117
建设工程规划条件核实合格证_24.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
建设工程消防验收公告_26.xls,公共安全,消防机构,广东,37,103,120
全市普通机动车驾驶员培训企业名录_2019-11-22_15_40_14_5.xls,道路交通及管理,教育机构,贵州,30,85,118
12-24_231.xls,农业生产,统计部门,新疆,40,107,138
推送市交易中心信息－信用总分_13.xls,企业信息,水利、水务部门,广东,4,90,120
5-18__涉企信息_企业不良行为信息_359.xls,企业信息,住房城乡建设部门,广东,4,74,120
市环保_行政许可20180320.xls,自然保护,生态环境及自然资源部门,江苏,2,75,115
责令改正违法行为决定_79.xls,行政,生态环境及自然资源部门,广东,5,75,120
民办职业培训机构的设立信息_0.csv,教育事业,教育机构,山东,8,85,117
诊疗共享平台-疾病人次统计信息_23.csv,医疗卫生,医院及社区卫生服务机构,浙江,0,73,128
16-01_188.xls,交通线路及运量,交通运输部门,四川,70,102,116
5-18__涉企信息_企业不良行为信息_1002.xls,企业信息,住房城乡建设部门,广东,4,74,120
5-18__涉企信息_企业不良行为信息_246.xls,企业信息,住房城乡建设部门,广东,4,74,120
推送市交易中心信息－信用总分_378.xls,企业信息,水利、水务部门,广东,4,90,120
放射诊疗许可_1568877457026849.xls,医疗卫生,卫生健康委员会,广东,0,79,120
建设工程规划条件核实合格证_228.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
市环保_行政处罚20170724.xls,自然保护,生态环境及自然资源部门,江苏,2,75,115
青岛市基层法律服务工作者信息_0.xls,法律,社会援助救助机构,山东,3,96,117
兖州区卫生和计划生育局_乡村医生变更注册_(开放)_0.csv,医疗卫生,卫生健康委员会,山东,0,79,117
推送市交易中心信息－限制投标企业_35.xls,企业信息,水利、水务部门,广东,4,90,120
青岛市文化馆_0.xls,文化,文体活动机构,山东,28,94,117
推送市交易中心信息－信用总分_12.xls,企业信息,水利、水务部门,广东,4,90,120
21_210.4_210.2013年鉴-(公安厅)_210.xls,司法,公安部门,海南,32,108,125
22-76_3.xls,教育事业,教育机构,内蒙古,8,85,141
交通运输企业行政许可_2.xls,道路交通及管理,交通运输部门,广东,30,102,120
危险化学品安全生产许可证_40.xls,公共安全,应急部门,广东,37,97,120
推送市交易中心信息－专业分_358.xls,企业信息,水利、水务部门,广东,4,90,120
建设项目环境影响评价文件审批（新双公示）（涉企）_90.xls,自然保护,生态环境及自然资源部门,广东,2,75,120
南明区县级领导干部接待群众来访工作安排表_2021-10-25_10_47_40_36.xls,行政,司法部门,贵州,5,76,118
建设工程规划条件核实合格证_272.xls,建筑业,生态环境及自然资源部门,广东,1,75,120
5-18__涉企信息_企业不良行为信息_458.xls,企业信息,住房城乡建设部门,广东,4,74,120
2019年常州市体育局下属事业单位公开招聘教练员拟聘用人员公示.xlsx,体育,教育及体育部门,江苏,10,86,115
潍坊市幼儿园名录_0.csv,教育事业,教育机构,山东,8,85,117
内地营业性演出核准信息_41.xls,文化,文化广播电视和旅游部门,广东,28,95,120
建筑工程施工许可证（燃气类、供热类）核发、变更、补发信息_69.xls,城市供给,城市管理行政执法及审批部门,广东,16,81,120
证件变更信息_3.xls,行政,市场监管部门,广东,5,77,120
